Close,MA_5,MA_10,Daily_Return,Tomorrow,Target
1824.9000244140625,1828.72001953125,1830.3300170898438,-0.008529800815017863,1821.5999755859373,0
1821.5999755859373,1830.860009765625,1827.760009765625,-0.0018083449964251264,1797.199951171875,0
1797.199951171875,1823.9199951171875,1821.4,-0.013394831324706091,1771.0999755859375,0
1771.0999755859375,1811.07998046875,1815.4599975585938,-0.014522577506703604,1773.4000244140625,1
1773.4000244140625,1797.639990234375,1809.5800048828125,0.0012986555585965398,1775.800048828125,1
1775.800048828125,1787.8199951171875,1808.2700073242188,0.0013533463296615533,1806.699951171875,1
1806.699951171875,1784.839990234375,1807.85,0.01740055270532359,1804.4000244140625,0
1804.4000244140625,1786.2800048828126,1805.1,-0.0012729987380144525,1796.4000244140625,0
1796.4000244140625,1791.3400146484375,1801.2099975585938,-0.004433606679094204,1774.4000244140625,0
1774.4000244140625,1791.5400146484376,1794.5900024414063,-0.012246715487089666,1728.0999755859375,0
1728.0999755859375,1782.0,1784.9099975585937,-0.026093354480996478,1722.5,0
1722.5,1765.160009765625,1775.0,-0.003240539126816877,1733.0999755859375,1
1733.0999755859375,1750.9,1768.5900024414063,0.006153831980225011,1715.300048828125,0
1715.300048828125,1734.6800048828125,1763.010009765625,-0.010270571235681092,1700.199951171875,0
1700.199951171875,1719.839990234375,1755.6900024414062,-0.00880318149968351,1698.0,0
1698.0,1713.8199951171875,1747.9099975585937,-0.0012939367339462882,1677.699951171875,0
1677.699951171875,1704.8599853515625,1735.0099975585938,-0.011955270216799208,1716.5999755859375,1
1716.5999755859375,1701.5599853515625,1726.2299926757812,0.02318652056161219,1721.5,1
1721.5,1702.7999755859375,1718.739990234375,0.002854494048556644,1722.300048828125,1
1722.300048828125,1707.2199951171874,1713.5299926757812,0.00046473937155089295,1719.5,0
1719.5,1711.5199951171876,1712.6699951171875,-0.0016257613358544587,1728.9000244140625,1
1728.9000244140625,1721.760009765625,1713.3099975585938,0.005466719635977002,1730.5999755859375,1
1730.5999755859375,1724.560009765625,1713.0599975585938,0.0009832559129330232,1726.800048828125,0
1726.800048828125,1725.62001953125,1714.2099975585938,-0.0021957279622206727,1732.199951171875,1
1732.199951171875,1727.6,1717.4099975585937,0.003127115005246095,1741.4000244140625,1
1741.4000244140625,1731.9800048828124,1721.75,0.0053112074249646035,1737.800048828125,0
1737.800048828125,1733.760009765625,1727.760009765625,-0.002067288121894273,1724.699951171875,0
1724.699951171875,1732.5800048828125,1728.5700073242188,-0.00753832275760602,1732.9000244140625,1
1732.9000244140625,1733.8,1729.710009765625,0.00475449265051342,1724.9000244140625,0
1724.9000244140625,1732.3400146484375,1729.9700073242188,-0.004616538685031757,1732.199951171875,1
1732.199951171875,1730.5,1731.2400024414062,0.004232086877204555,1712.0999755859375,0
1712.0999755859375,1725.3599853515625,1729.5599975585938,-0.011603727140356623,1683.9000244140625,0
1683.9000244140625,1717.2,1724.8900024414063,-0.016470972241106496,1713.800048828125,1
1713.800048828125,1713.3800048828125,1723.5900024414063,0.017756413077116395,1726.5,1
1726.5,1713.7,1723.0200073242188,0.007410404253727965,1727.0,1
1727.0,1712.660009765625,1721.5800048828125,0.0002896032435564244,1741.5,1
1741.5,1718.5400146484376,1721.95,0.008396062536189852,1740.0999755859375,0
1740.0999755859375,1729.7800048828126,1723.4900024414062,-0.0008039186988587632,1756.800048828125,1
1756.800048828125,1738.3800048828125,1725.8800048828125,0.009597191814547434,1743.300048828125,0
1743.300048828125,1741.7400146484374,1727.7200073242188,-0.007684426015928891,1731.199951171875,0
1731.199951171875,1742.5800048828125,1727.6200073242187,-0.006940915113484825,1746.199951171875,1
